name	tier	source	status	available_locally	path	description
genomic-coordinates	community	scientific-agent-skills	current	yes	skills/community/scientific-agent-skills/skills/genomic-coordinates/SKILL.md	"Convert genomic intervals between coordinate conventions, normalise and compare variant representations, and detect assembly or contig-naming mismatches before they corrupt an analysis. Use whenever coordinates cross a format, tool, or assembly boundary - converting between BED, GFF/GTF, VCF, SAM/BAM, WIG, PSL, genePred, Picard interval_list, or region strings; reconciling 0-based half-open with 1-based inclusive; left-aligning or trimming indels; checking whether two variant records describe the same change; mapping genomic to transcript, CDS, or protein positions; auditing a BED/GTF/VCF for convention violations; or diagnosing GRCh37 vs hg19 vs GRCh38 vs T2T, chr-prefix, and liftover problems. Triggers include ""off by one"", ""0-based"", ""1-based"", ""half-open"", ""coordinate system"", ""left-align"", ""normalize variant"", ""bcftools norm"", ""chr prefix"", ""wrong genome build"", ""liftover"", ""REF mismatch"", and ""HGVS""."
google-workspace	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/.gemini/skills/google-workspace/SKILL.md	Google Workspace CLI operations: setup diagnostics, security audit, recipe discovery, and output analysis. Usage: /google-workspace <setup|audit|recipe|analyze> [options]
gsd:audit-fix	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/gsd/skills/audit-fix/SKILL.md	Autonomous audit-to-fix pipeline — find issues, classify, fix, test, commit
gsd:audit-milestone	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/gsd/skills/audit-milestone/SKILL.md	Audit milestone completion against original intent before archiving
gsd:audit-uat	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/gsd/skills/audit-uat/SKILL.md	Cross-phase audit of all outstanding UAT and verification items
gsd:eval-review	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/gsd/skills/eval-review/SKILL.md	Retroactively audit an executed AI phase's evaluation coverage — scores each eval dimension as COVERED/PARTIAL/MISSING and produces an actionable EVAL-REVIEW.md with remediation plan
gsd:plan-milestone-gaps	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/gsd/skills/plan-milestone-gaps/SKILL.md	Create phases to close all gaps identified by milestone audit
gsd:progress	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/gsd/skills/progress/SKILL.md	Check project progress, show context, and route to next action (execute or plan). Use --forensic to append a 6-check integrity audit after the standard report.
gsd:secure-phase	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/gsd/skills/secure-phase/SKILL.md	Retroactively verify threat mitigations for a completed phase
gsd:validate-phase	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/gsd/skills/validate-phase/SKILL.md	Retroactively audit and fill Nyquist validation gaps for a completed phase
guizang-ppt-skill	community	guizang-ppt-skill-main	current	yes	skills/community/guizang-ppt-skill-main/SKILL.md	"生成横向翻页网页 PPT（单 HTML 文件），含 WebGL 背景、演讲者视图、观众屏同步、讲稿备注、章节幕封、数据大字报、图片网格等模板。提供两种风格：① ""电子杂志 × 电子墨水""（衬线 + 流体背景 + 暖色） ② ""瑞士国际主义""（无衬线 + 网格点阵 + IKB/柠檬黄/柠檬绿/安全橙高亮）。当用户需要制作分享 / 演讲 / 发布会风格的网页 PPT，或提到""杂志风 PPT""、""瑞士风 PPT""、""Swiss Style""、""horizontal swipe deck""时使用。"
healthcare-phi-compliance	community	ECC	current	yes	skills/community/ECC/skills/healthcare-phi-compliance/SKILL.md	Protected Health Information (PHI) and Personally Identifiable Information (PII) compliance patterns for healthcare applications. Covers data classification, access control, audit trails, encryption, and common leak vectors.
hipaa-compliance	community	ECC	current	yes	skills/community/ECC/skills/hipaa-compliance/SKILL.md	HIPAA-specific entrypoint for healthcare privacy and security work. Use when a task is explicitly framed around HIPAA, PHI handling, covered entities, BAAs, breach posture, or US healthcare compliance requirements.
hypogenic	community	scientific-agent-skills	current	yes	skills/community/scientific-agent-skills/skills/hypogenic/SKILL.md	Plans and audits use of ChicagoHAI HypoGeniC/HypoRefine for LLM-assisted hypothesis generation from labeled text datasets. Use for the `hypogenic` package, its task configs, hypothesis banks, or HypoBench datasets—not for manual hypothesis formulation or scientific validation.
ilya-sutskever-perspective	community	nuwa-skill	current	yes	skills/community/nuwa-skill/examples/ilya-sutskever-perspective/SKILL.md	Ilya Sutskever的思维框架与表达方式。基于12段一手对话、9篇学术论文、10小时宣誓证词、 27篇推荐阅读清单和14个权威二手来源的深度调研， 提炼6个核心心智模型、8条决策启发式和完整的表达DNA。 用途：作为思维顾问，用Ilya的视角分析AI技术方向、安全策略、研究品味。 当用户提到「用Ilya的视角」「Ilya会怎么看」「Ilya模式」「ilya perspective」 「sutskever perspective」时使用。 即使用户只是说「帮我用Ilya的角度想想」「如果Ilya会怎么做」「切换到Ilya」也应触发。
immich-photo-manager	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/all-skills/skills/immich-photo-manager/SKILL.md	Manage your self-hosted Immich photo library through conversation — natural language search, geographic album curation, duplicate detection, library health audits, and interactive HTML galleries. Install: claude plugin install immich-photo-manager
incident-response	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/engineering-team/skills/incident-response/SKILL.md	Use when a security incident has been detected or declared and needs classification, triage, escalation path determination, and forensic evidence collection. Covers SEV1-SEV4 classification, false positive filtering, incident taxonomy, and NIST SP 800-61 lifecycle.
information-security-manager-iso27001	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/information-security-manager-iso27001/SKILL.md	ISO 27001 ISMS implementation and cybersecurity governance for HealthTech and MedTech companies. Use when designing an ISMS, running security risk assessments, implementing controls, pursuing ISO 27001 certification, preparing security audits, responding to security incidents, or verifying compliance. Covers ISO 27001, ISO 27002, healthcare security, and medical device cybersecurity.
intl-expansion	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/c-level-advisor/skills/intl-expansion/SKILL.md	International market expansion strategy. Market selection, entry modes, localization, regulatory compliance, and go-to-market by region. Use when expanding to new countries, evaluating international markets, planning localization, or building regional teams.
isms-audit-expert	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/isms-audit-expert/SKILL.md	Information Security Management System (ISMS) audit expert for ISO 27001 compliance verification, security control assessment, and certification support. Use when the user mentions ISO 27001, ISMS audit, Annex A controls, Statement of Applicability (SOA), gap analysis, nonconformity management, internal audit, surveillance audit, or security certification preparation. Helps review control implementation evidence, document audit findings, classify nonconformities, generate risk-based audit plans, map controls to Annex A requirements, prepare Stage 1 and Stage 2 audit documentation, and support corrective action workflows.
iso-standards-readiness	community	scientific-agent-skills	current	yes	skills/community/scientific-agent-skills/skills/iso-standards-readiness/SKILL.md	Prepares and structurally reviews readiness evidence for ISO management-system and laboratory-competence standards - ISO 13485 medical device QMS, ISO 14971 device risk management, ISO/IEC 17025 testing and calibration laboratories, and ISO 15189 medical laboratories. Use when organizing declared scope, controlled documents, risk-management files, scope of accreditation, traceability, CAPA, external-provider controls, or bounded local evidence manifests, and when separating ISO certification from laboratory accreditation, FDA QMSR inspection, CLIA certification, MDSAP, and EU MDR/IVDR evidence boundaries. Not for legal applicability, compliance, certification, or accreditation decisions; contains no clause text.
iso13485-audit-prep	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/compliance-os/skills/iso13485-audit-prep/SKILL.md	/cs:iso13485-audit-prep <scope> — ISO 13485 QMS audit 6-question forcing interrogation. Design controls + CAPA + post-market focused. Use before Clause 8.2.4 internal audit, MDR / FDA QSR alignment review, or product-launch DHF closure audit.
iso27001-audit-prep	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/compliance-os/skills/iso27001-audit-prep/SKILL.md	/cs:iso27001-audit-prep <scope> — ISO 27001 ISMS audit readiness 6-question forcing interrogation. Use before annual Clause 9.2 internal audit, surveillance audit prep, or stage 1 certification readiness.
iso42001-specialist	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/iso42001-specialist/SKILL.md	ISO/IEC 42001:2023 AI Management System (AIMS) specialist for compliance teams running internal audits. Three decisions: (1) Where are the gaps against Clauses 4-10 and what do we close first? (2) What goes in the AI risk register and which Annex A controls treat each risk? (3) What's the 12-month internal audit plan that satisfies Clause 9.2? Use when preparing for certification, scoping internal audit cycles, or onboarding AI systems into an existing ISMS (27001) / QMS (13485) program. NOT an executive AI strategy skill (see chief-ai-officer-advisor). NOT EU AI Act compliance (see compliance-team-eu-ai-act).
jpa-patterns	community	ECC	current	yes	skills/community/ECC/skills/jpa-patterns/SKILL.md	JPA/Hibernate patterns for entity design, relationships, query optimization, transactions, auditing, indexing, pagination, and pooling in Spring Boot.
llm-trading-agent-security	community	ECC	current	yes	skills/community/ECC/skills/llm-trading-agent-security/SKILL.md	Security patterns for autonomous trading agents with wallet or transaction authority. Covers prompt injection, spend limits, pre-send simulation, circuit breakers, MEV protection, and key handling.
mdr-745-specialist	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/mdr-745-specialist/SKILL.md	EU MDR 2017/745 compliance specialist for medical device classification, technical documentation, clinical evidence, and post-market surveillance. Covers Annex VIII classification rules, Annex II/III technical files, Annex XIV clinical evaluation, Art. 86 PSUR schedules, and EUDAMED integration. Use when classifying a medical device under MDR, building or gap-checking a technical file, planning clinical evaluation or PMS/PSUR cadence, or preparing for notified body review (e.g., 'what class is my device under MDR', 'review my PSUR schedule').
mortgage-compliance	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/mortgage/skills/mortgage-compliance/SKILL.md	Enforces mortgage regulatory compliance — TRID, RESPA, TILA, ECOA/Fair Lending, state licensing, required disclosures, and data privacy rules for all borrower interactions.
motion-guillermo-rauch	community	nuwa-distilled	current	yes	skills/community/nuwa-distilled/motion-guillermo-rauch/SKILL.md	英仔爱心社专属工程与性能专家 · Guillermo Rauch（首屏极速响应与克制渲染视角）。 核心理念：性能既是美学，也是最佳转化率保证。追求 0 阻塞 FCP/LCP 与亚秒级页面呈现。 触发词：「极速渲染」、「性能审计」、「按需懒加载」、「LCP优化」、「光影克制」。
ms365-tenant-manager	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/engineering-team/skills/ms365-tenant-manager/SKILL.md	Microsoft 365 tenant administration for Global Administrators. Automate M365 tenant setup, Office 365 admin tasks, Azure AD user management, Exchange Online configuration, Teams administration, and security policies. Generate PowerShell scripts for bulk operations, Conditional Access policies, license management, and compliance reporting. Use for M365 tenant manager, Office 365 admin, Azure AD users, Global Administrator, tenant configuration, or Microsoft 365 automation.
nature-response	community	nature-skills	current	yes	skills/community/nature-skills/skills/nature-response/SKILL.md	Draft, audit, or revise Nature-style revision correspondence packages: point-by-point reviewer-separated response letters, rebuttal letters, revision cover letters, LaTeX cover/response templates, and red-marked revised-manuscript excerpts. Keep mutually blind reviewers isolated so no reviewer-facing response reveals another reviewer's comments, numbering, recommendation, or author response. Use for reviewer comments, editor decision letters, pasted editorial emails, response drafts, cover letters, response to reviewers, rebuttal, 修回信, 返修邮件, 编辑邮件, 返修 cover letter, 审稿意见回复, 逐点回复, 大修回复, 小修回复, 回复审稿人, 修改稿回复, 写rebuttal, 回应审稿意见, 标红修改, or LaTeX 模板.
network-config-validation	community	ECC	current	yes	skills/community/ECC/skills/network-config-validation/SKILL.md	Pre-deployment checks for router and switch configuration, including dangerous commands, duplicate addresses, subnet overlaps, stale references, management-plane risk, and IOS-style security hygiene.
ontology-term-resolution	community	scientific-agent-skills	current	yes	skills/community/scientific-agent-skills/skills/ontology-term-resolution/SKILL.md	"Resolve free-text scientific labels to ontology term IDs and validate existing CURIEs against the EBI Ontology Lookup Service (OLS4). Use whenever an ontology identifier must be produced or checked - annotating tissue, cell type, disease, phenotype, assay, chemical, organism, sex, or developmental stage fields; preparing metadata for GEO, ENA, BioSamples, CELLxGENE, HCA, or ISA-Tab submission; auditing a metadata table of term IDs; checking whether a term is obsolete and what replaced it; or mapping between ontologies. Triggers include ""ontology term"", ""ontology ID"", ""CURIE"", ""controlled vocabulary"", ""UBERON"", ""CL:"", ""MONDO"", ""HPO"", ""EFO"", ""ChEBI"", ""NCBITaxon"", ""GO term"", ""PATO"", ""annotate this tissue/cell type/disease"", and any request to emit or verify an identifier shaped like PREFIX:0001234."
operational-enterprise-ai	community	boraoztunc-skills	current	yes	skills/community/boraoztunc-skills/operational-enterprise-ai/SKILL.md	Create or redesign enterprise AI, automation, security, and operations product pages that explain system boundaries, approvals, auditability, exceptions, and rollback. Use for dark cinematic heroes, hairline grids, metric pauses, expandable solution rows, case-study evidence, security proof, and qualified demo or waitlist handoffs.
operator-audit	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/.gemini/skills/operator-audit/SKILL.md	Run the full Kubernetes Operator audit (CRD + reconcile + capability) on the current repo
package-search	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/vulnetix/skills/package-search/SKILL.md	Search for packages and assess security risk before adding as dependencies
perl-security	community	ECC	current	yes	skills/community/ECC/skills/perl-security/SKILL.md	Comprehensive Perl security covering taint mode, input validation, safe process execution, DBI parameterized queries, web security (XSS/SQLi/CSRF), and perlcritic security policies.
plugin-audit	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/.gemini/skills/plugin-audit/SKILL.md	Comprehensive audit pipeline for skills, plugins, agents, and commands. Validates structure, quality, security, marketplace compliance, cross-platform compatibility, and ecosystem integration. Runs all built-in validation tools, invokes domain-appropriate agents for code review, and produces a pass/fail gate report. Usage: /plugin-audit <skill-path>
pptx-posters	community	scientific-agent-skills	current	yes	skills/community/scientific-agent-skills/skills/pptx-posters/SKILL.md	Create and audit editable scientific posters in macro-free PowerPoint (.pptx) from author-approved local content and assets. Use when the requested deliverable is a PowerPoint research/conference poster and exact physical, printer, accessibility, provenance, and package-security checks are required.
prediction-market-risk-review	community	ECC	current	yes	skills/community/ECC/skills/prediction-market-risk-review/SKILL.md	Review prediction-market, basket, oracle, and trading-agent workflows for compliance, safety, data-quality, privacy, and execution risk. Use before any workflow handles venue auth, user portfolio data, API keys, or trade planning.
production-audit	community	ECC	current	yes	skills/community/ECC/skills/production-audit/SKILL.md	"Local-evidence production readiness audit for shipped apps, pre-launch reviews, post-merge checks, and ""what breaks in prod?"" questions without sending repo data to an external audit service."
programmatic-seo	community	boraoztunc-skills	current	yes	skills/community/boraoztunc-skills/programmatic-seo/SKILL.md	"When the user wants to create SEO-driven pages at scale using templates and data. Also use when the user mentions ""programmatic SEO,"" ""template pages,"" ""pages at scale,"" ""directory pages,"" ""location pages,"" ""[keyword] + [city] pages,"" ""comparison pages,"" ""integration pages,"" or ""building many pages for SEO."" For auditing existing SEO issues, see seo-audit."
qms-audit-expert	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/qms-audit-expert/SKILL.md	ISO 13485 internal audit expertise for medical device QMS. Covers audit planning, execution, nonconformity classification, and CAPA verification. Use when planning internal audits, executing audits, classifying findings, preparing for external audits, or managing an audit program.
quality-manager-qmr	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/quality-manager-qmr/SKILL.md	Senior Quality Manager Responsible Person (QMR) for HealthTech and MedTech companies. Provides quality system governance, management review leadership, regulatory compliance oversight, and quality performance monitoring per ISO 13485 Clause 5.5.2. Use when leading management reviews, setting quality policy and objectives, monitoring quality KPIs and cost of quality, or exercising QMR governance and regulatory oversight responsibilities.
quality-manager-qms-iso13485	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/quality-manager-qms-iso13485/SKILL.md	ISO 13485 Quality Management System implementation and maintenance for medical device organizations. Provides QMS design, documentation control, internal auditing, CAPA management, and certification support. Use when working with medical device quality systems, preparing for ISO 13485 audits, managing regulatory compliance documentation, setting up corrective actions, or building audit preparation programs. Useful for quality management, audit preparation, regulatory compliance, medical device documentation, and corrective action workflows.
quality-nonconformance	community	ECC	current	yes	skills/community/ECC/skills/quality-nonconformance/SKILL.md	Codified expertise for quality control, non-conformance investigation, root cause analysis, corrective action, and supplier quality management in regulated manufacturing. Informed by quality engineers with 15+ years experience across FDA, IATF 16949, and AS9100 environments. Includes NCR lifecycle management, CAPA systems, SPC interpretation, and audit methodology. Use when investigating non-conformances, performing root cause analysis, managing CAPAs, interpreting SPC data, or handling supplier quality issues.
quarkus-security	community	ECC	current	yes	skills/community/ECC/skills/quarkus-security/SKILL.md	Quarkus Security best practices for authentication, authorization, JWT/OIDC, RBAC, input validation, CSRF, secrets management, and dependency security.
quarkus-verification	community	ECC	current	yes	skills/community/ECC/skills/quarkus-verification/SKILL.md	Verification loop for Quarkus projects: build, static analysis, tests with coverage, security scans, native compilation, and diff review before release or PR.
ra-qm-skills	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/ra-qm-skills/SKILL.md	Router/index for the 15 regulatory & quality-management skills bundled in this plugin (ISO 13485 QMS, EU MDR 2017/745, FDA submissions under QMSR, ISO 14971 risk, CAPA, document control, ISO 27001/ISMS, ISO 42001 AIMS, EU AI Act, GDPR/DSGVO, SOC 2, auditing). Use when a compliance request doesn't obviously match one skill and you need to pick the right one (e.g., 'prepare us for an ISO 13485 audit', 'is my AI system high-risk under the AI Act').
red-team	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/engineering-team/skills/red-team/SKILL.md	Use when planning or executing authorized red team engagements, attack path analysis, or offensive security simulations. Covers MITRE ATT&CK kill-chain planning, technique scoring, choke point identification, OPSEC risk assessment, and crown jewel targeting.
regulatory-affairs-head	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/regulatory-affairs-head/SKILL.md	Senior Regulatory Affairs Manager for HealthTech and MedTech companies. Prepares FDA 510(k), De Novo, and PMA submission packages; analyzes regulatory pathways for new medical devices; drafts responses to FDA deficiency letters and Notified Body queries; develops CE marking technical documentation under EU MDR 2017/745; coordinates multi-market approval strategies across FDA, EU, Health Canada, PMDA, and NMPA; and maintains regulatory intelligence on evolving standards. Use when users need to plan or execute FDA submissions, navigate 510(k) or PMA approval processes, achieve CE marking, prepare pre-submission meeting materials, write regulatory strategy documents, respond to agency queries, or manage compliance documentation for medical device market access.
repo-scan	community	ECC	current	yes	skills/community/ECC/skills/repo-scan/SKILL.md	Cross-stack source code asset audit — classifies every file, detects embedded third-party libraries, and delivers actionable four-level verdicts per module with interactive HTML reports.
schema-markup	community	boraoztunc-skills	current	yes	skills/community/boraoztunc-skills/schema-markup/SKILL.md	"When the user wants to add, fix, or optimize schema markup and structured data on their site. Also use when the user mentions ""schema markup,"" ""structured data,"" ""JSON-LD,"" ""rich snippets,"" ""schema.org,"" ""FAQ schema,"" ""product schema,"" ""review schema,"" or ""breadcrumb schema."" For broader SEO issues, see seo-audit."
scholar-evaluation	community	scientific-agent-skills	current	yes	skills/community/scientific-agent-skills/skills/scholar-evaluation/SKILL.md	Provide qualitative-first, evidence-traceable developmental review of scholarly works and audit low-stakes research-assessment rubrics with optional local quality controls. Never use for ranking people or consequential decisions.
security-and-hardening	community	agent-skills-main	current	yes	skills/community/agent-skills-main/skills/security-and-hardening/SKILL.md	Hardens code against vulnerabilities. Use when handling user input, authentication, data storage, or external integrations. Use when building any feature that accepts untrusted data, manages user sessions, or interacts with third-party services.
security-audit	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/agent-triforce/skills/security-audit/SKILL.md	Deep security audit covering OWASP Top 10, authentication, authorization, data protection, dependency vulnerabilities, and secrets scanning. Delegates to the Centinela (QA) agent.
security-bounty-hunter	community	ECC	current	yes	skills/community/ECC/skills/security-bounty-hunter/SKILL.md	Hunt for exploitable, bounty-worthy security issues in repositories. Focuses on remotely reachable vulnerabilities that qualify for real reports instead of noisy local-only findings.
security-guardrails	community	buildwithclaude-hub	current	yes	skills/community/buildwithclaude-hub/plugins/mortgage/skills/security-guardrails/SKILL.md	Adversarial defense layer for the mortgage plugin — protects against prompt injection, system prompt extraction, PII leakage, workflow bypass, and social engineering attacks.
security-review	community	ECC	current	yes	skills/community/ECC/skills/security-review/SKILL.md	Use this skill when adding authentication, handling user input, working with secrets, creating API endpoints, or implementing payment/sensitive features. Provides comprehensive security checklist and patterns.
seo	community	ECC	current	yes	skills/community/ECC/skills/seo/SKILL.md	Audit, plan, and implement SEO improvements across technical SEO, on-page optimization, structured data, Core Web Vitals, and content strategy. Use when the user wants better search visibility, SEO remediation, schema markup, sitemap/robots work, or keyword mapping.
seo-audit	community	boraoztunc-skills	current	yes	skills/community/boraoztunc-skills/seo-audit/SKILL.md	"When the user wants to audit, review, or diagnose SEO issues on their site. Also use when the user mentions ""SEO audit,"" ""technical SEO,"" ""why am I not ranking,"" ""SEO issues,"" ""on-page SEO,"" ""meta tags review,"" or ""SEO health check."" For building pages at scale to target keywords, see programmatic-seo. For adding structured data, see schema-markup."
seo-auditor	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/.gemini/skills/seo-auditor/SKILL.md	Scan and optimize documentation files for SEO. Audits README.md files and docs/ pages for meta tags, headings, keywords, readability, duplicate content, and broken links. Applies fixes, updates sitemap.xml, and generates a report. Usage: /seo-auditor [path]
shap	community	scientific-agent-skills	current	yes	skills/community/scientific-agent-skills/skills/shap/SKILL.md	Explain and audit machine-learning predictions with SHAP. Use for selecting SHAP explainers and maskers, computing and validating feature attributions, handling multi-output explanations, and producing local or global SHAP visualizations.
skill-comply	community	ECC	current	yes	skills/community/ECC/skills/skill-comply/SKILL.md	Visualize whether skills, rules, and agent definitions are actually followed — auto-generates scenarios at 3 prompt strictness levels, runs agents, classifies behavioral sequences, and reports compliance rates with full tool call timelines
skill-stocktake	community	ECC	current	yes	skills/community/ECC/skills/skill-stocktake/SKILL.md	Use when auditing Claude skills and commands for quality. Supports Quick Scan (changed skills only) and Full Stocktake modes with sequential subagent batch evaluation.
soc2-audit-prep	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/compliance-os/skills/soc2-audit-prep/SKILL.md	/cs:soc2-audit-prep <scope> — SOC 2 Type II readiness 6-question forcing interrogation. Observation-period focused. Use before Type II observation begins, mid-period checkpoint, or pre-field-test month-10 readiness.
soc2-compliance	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/ra-qm-team/skills/soc2-compliance/SKILL.md	Use when the user asks to prepare for SOC 2 audits, map Trust Service Criteria, build control matrices, collect audit evidence, perform gap analysis, or assess SOC 2 Type I vs Type II readiness.
social-media-analyzer	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/marketing-skill/skills/social-media-analyzer/SKILL.md	"Social media campaign analysis and performance tracking. Calculates engagement rates, ROI, and benchmarks across platforms. Use when analyzing social media performance, calculating engagement rate, measuring campaign ROI, comparing platform metrics, or benchmarking against industry standards. Also use when the user mentions ""social media audit,"" ""engagement rate,"" or ""which platform performs best."
springboot-security	community	ECC	current	yes	skills/community/ECC/skills/springboot-security/SKILL.md	Spring Security best practices for authn/authz, validation, CSRF, secrets, headers, rate limiting, and dependency security in Java Spring Boot services.
springboot-verification	community	ECC	current	yes	skills/community/ECC/skills/springboot-verification/SKILL.md	Verification loop for Spring Boot projects: build, static analysis, tests with coverage, security scans, and diff review before release or PR.
tech-stack-evaluator	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/engineering-team/skills/tech-stack-evaluator/SKILL.md	Technology stack evaluation and comparison with TCO analysis, security assessment, and ecosystem health scoring. Use when comparing frameworks, evaluating technology stacks, calculating total cost of ownership, assessing migration paths, or analyzing ecosystem viability.
threat-detection	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/engineering-team/skills/threat-detection/SKILL.md	Use when hunting for threats in an environment, analyzing IOCs, or detecting behavioral anomalies in telemetry. Covers hypothesis-driven threat hunting, IOC sweep generation, z-score anomaly detection, and MITRE ATT&CK-mapped signal prioritization.
vendor-management	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/business-operations/skills/vendor-management/SKILL.md	"Use when reviewing, scoring, or auditing third-party SaaS / vendor relationships — running a vendor scorecard with industry tuning, tracking SLA compliance with credit-claim flags, classifying third-party risk across 4 risk vectors, preparing a tier-1 vendor review, or auditing the SaaS portfolio. Forks context so large vendor catalogs (50-500 line items) and SLA logs don't pollute the parent thread. Triggers on ""vendor SLA"", ""vendor scorecard"", ""third-party risk"", ""TPRM"", ""vendor review"", ""supplier performance"", ""vendor health check"", ""renewal review""."
weekly-review	community	alirezarezvani-claude-skills	current	yes	skills/community/alirezarezvani-claude-skills/productivity/weekly-review/skills/weekly-review/SKILL.md	"Use when someone wants to run a weekly review, close open loops, audit stalled projects and commitments, get their system back to trusted, restart a lapsed review habit, or says ""/cs:weekly-review"". Walks David Allen's three-phase loop — GET CLEAR, GET CURRENT, GET CREATIVE — with deterministic scripts that inventory open loops, gate the checklist with named gaps, and score commitment health 0-100."
xjtu-star-advisor	community	nuwa-distilled	current	yes	skills/community/nuwa-distilled/xjtu-star-advisor/SKILL.md	英仔爱心社交大专属专家 · 模范指导教师与星级社团严谨规范视角（书院指导视角）。 核心理念：确保社团所有规范证明、工时说明、指导单位名称准确合规，守好五星公益社团公信力门槛。 触发词：「指导老师」、「书院合规」、「五星评定」、「严谨规范」、「第二课堂」。
